STRUCTURE,STRUCTURE_ID,freq,unit,facility,icha_hp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SI,2016,121473.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SI,2017,121552.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SI,2018,121993.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SI,2019,122846.15,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SI,2020,123671.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SI,2021,124004.62,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SI,2022,123951.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2000,153963.43,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2001,149412.97,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2002,145321.95,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2003,134334.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2004,119384.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2005,119395.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2006,119401.20,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2007,167956.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2008,163007.05,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2009,185738.12,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2010,207362.62,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2011,192799.43,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2012,186468.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2013,200496.02,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2014,235593.43,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2015,235817.41,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2016,236121.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2017,247237.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2018,247580.48,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2019,237136.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2020,237340.30,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1,SK,2021,247602.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,1996,87461.72,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,1997,84766.39,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,1998,81395.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,1999,79923.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2000,77782.19,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2001,76593.27,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2002,75532.30,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2003,75901.15,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2004,75666.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2005,75484.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2006,81065.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2007,86411.32,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2008,82391.05,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2009,82607.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2010,81994.15,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2011,83916.43,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2012,82646.97,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2013,84798.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2014,86326.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2015,88190.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2016,93942.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2017,94597.48,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2018,95059.37,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2019,97581.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2020,97987.52,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,AT,2021,99508.85,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2000,35107.02,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2001,35227.98,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2002,32289.95,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2003,31253.41,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2004,31107.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2005,31562.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2006,32455.26,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2007,32795.37,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2008,33785.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2009,33425.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2010,33913.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2011,35042.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2012,34709.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2013,42431.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2014,38651.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2015,38876.54,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2016,39073.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2017,38956.02,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2018,40378.28,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BE,2020,37101.62,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2005,273534.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2006,281519.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2007,301813.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2008,299702.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2010,369779.93,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2011,386754.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2012,365294.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2013,363255.73,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2014,267553.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2015,299082.96,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2016,309905.28,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2017,353797.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2018,319319.84,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2019,348788.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2020,315182.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,BG,2021,327511.55,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2000,115670.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2001,100220.57,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2002,101375.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2003,102615.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2004,103997.14,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2005,184635.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2006,187741.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2007,109589.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2008,78663.15,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2009,80803.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2010,75404.14,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2011,77352.82,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2012,78540.41,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2013,86193.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2014,85250.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2015,84766.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2016,85156.05,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2017,85951.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2018,87006.75,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2019,88195.20,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2020,74333.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2021,75029.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CY,2022,75392.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2000,104643.49,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2001,92878.22,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2002,87153.12,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2003,86389.81,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2004,83582.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2005,85808.54,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2006,81261.15,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2007,83730.30,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2008,85823.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2009,84225.29,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2010,85855.82,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2011,84645.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2012,88325.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2013,86894.81,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2014,89960.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2015,86443.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2016,87325.05,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2017,87557.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2018,83700.22,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2019,87474.34,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2020,89782.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,CZ,2021,91354.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2004,61415.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2005,66906.57,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2006,67965.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2007,62775.14,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2008,60369.46,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2009,60033.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2011,57428.58,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2013,59733.31,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2014,60682.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2015,60462.59,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2016,60936.28,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2017,61329.57,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2018,65836.77,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2019,68404.96,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2020,72892.55,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2021,73209.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,DK,2022,74347.09,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2005,677387.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2006,448936.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2007,446893.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2008,445696.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2009,444838.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2010,443825.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2011,442479.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2012,440898.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2013,439332.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2014,438448.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2015,438469.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2016,438596.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2017,439128.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2018,440658.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2019,442299.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2020,443174.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EE,2021,443644.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2005,114451.19,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2006,104955.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2007,100440.66,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2008,94682.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2009,73556.40,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2010,70388.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2011,69405.62,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2012,69905.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2013,69400.07,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2014,68939.32,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2015,68486.60,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2016,71364.04,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2017,71223.04,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2018,72032.77,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2019,73435.49,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2020,71802.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2021,68631.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,EL,2022,69270.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2010,166346.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2011,163436.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2012,160732.15,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2013,156443.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2014,154421.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2015,152779.05,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2016,152908.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2017,156879.58,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2018,151449.04,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2019,150110.95,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2020,148017.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,ES,2021,137437.08,p
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FI,2000,101494.28,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FI,2003,91456.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FI,2006,117028.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FI,2013,118238.52,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FI,2015,114156.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FI,2018,131322.01,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FI,2021,142077.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,1998,500389.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,1999,397051.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2000,366037.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2001,280741.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2002,235282.68,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2003,225738.78,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2004,231602.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2005,229095.46,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2006,218749.48,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2007,227950.46,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2008,207028.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2009,199088.09,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2010,194068.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2011,188776.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2012,172661.39,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2013,172469.02,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2014,174047.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2015,145939.19,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2016,144424.47,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2017,142682.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,GAMMA,HP1_3,FR,2018,143995.56,
