STRUCTURE,STRUCTURE_ID,freq,sex,age,frequenc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,AT,2013,12.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,AT,2020,13.8,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,BE,2007,11.5,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,BE,2013,6.3,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,BE,2020,9.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,BG,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,BG,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,BG,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CH,2013,15.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CH,2020,10.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CY,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CY,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CY,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CZ,2007,8.7,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CZ,2013,4.4,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,CZ,2020,3.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,DE,2007,10.5,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,DE,2020,12.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,DK,2007,15.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,DK,2013,7.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,DK,2020,9.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EA19,2007,22.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EA19,2020,9.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EE,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EE,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EE,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EL,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EL,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EL,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,ES,2007,10.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,ES,2013,6.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,ES,2020,5.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EU27_2020,2007,21.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EU27_2020,2020,14.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,EU28,2007,21.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,FI,2007,41.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,FI,2013,35.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,FI,2020,34.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,FR,2007,54.8,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,FR,2013,16.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,FR,2020,9.8,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,HR,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,HR,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,HR,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,HU,2007,7.1,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,HU,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,HU,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IE,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IE,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IE,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IS,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IS,2020,12.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IT,2007,14.2,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,IT,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LT,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LT,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LU,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LU,2013,10.1,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LU,2020,10.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LV,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,LV,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,MT,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,MT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,NL,2020,6.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,NO,2007,16.7,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,NO,2013,16.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,NO,2020,14.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,PL,2007,27.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,PL,2013,15.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,PL,2020,37.6,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,PT,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,PT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,PT,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,RO,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,RO,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,RO,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SE,2007,25.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SE,2013,31.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SE,2020,32.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SI,2007,14.3,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SI,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SI,2020,5.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SK,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SK,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,SK,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,TR,2013,4.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,SMT,PC_EMP_PREEMP,UK,2013,7.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,AT,2007,15.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,AT,2013,16.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,AT,2020,13.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,BE,2007,12.1,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,BE,2013,9.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,BE,2020,11.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,BG,2007,4.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,BG,2013,4.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,BG,2020,2.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CH,2013,13.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CH,2020,13.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CY,2007,8.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CY,2013,5.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CY,2020,1.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CZ,2007,10.6,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CZ,2013,6.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,CZ,2020,5.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,DE,2007,6.7,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,DE,2020,11.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,DK,2007,17.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,DK,2013,8.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,DK,2020,11.7,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EA19,2007,16.2,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EA19,2020,9.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EE,2007,9.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EE,2013,6.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EE,2020,6.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EL,2007,5.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EL,2013,5.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EL,2020,3.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,ES,2007,7.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,ES,2013,5.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,ES,2020,7.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EU27_2020,2007,16.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EU27_2020,2020,11.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,EU28,2007,14.6,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,FI,2007,33.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,FI,2013,35.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,FI,2020,33.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,FR,2007,50.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,FR,2013,14.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,FR,2020,10.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,HR,2007,6.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,HR,2013,5.6,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,HR,2020,4.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,HU,2007,5.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,HU,2013,4.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,HU,2020,1.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IE,2007,3.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IE,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IE,2020,3.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IS,2007,15.4,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IS,2020,12.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IT,2007,7.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IT,2013,5.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,IT,2020,5.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LT,2007,3.9,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LT,2013,2.7,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LT,2020,1.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LU,2007,3.6,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LU,2013,9.8,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LU,2020,13.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LV,2013,8.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,LV,2020,6.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,MT,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,MT,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,MT,2020,1.8,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,NL,2007,12.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,NL,2020,9.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,NO,2007,14.7,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,NO,2013,15.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,NO,2020,16.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,PL,2007,25.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,PL,2013,15.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,PL,2020,38.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,PT,2007,8.6,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,PT,2013,7.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,PT,2020,6.6,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,RO,2007,5.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,RO,2013,1.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,RO,2020,2.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SE,2007,20.2,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SE,2013,27.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SE,2020,28.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SI,2007,13.9,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SI,2013,7.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SI,2020,5.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SK,2007,7.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SK,2013,10.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,SK,2020,8.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,TR,2013,2.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,UK,2007,5.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,TOTAL,PC_EMP_PREEMP,UK,2013,5.2,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,AT,2007,16.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,AT,2013,16.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,AT,2020,13.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,BE,2007,11.0,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,BE,2013,5.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,BE,2020,8.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,BG,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,BG,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,BG,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CH,2013,10.3,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CH,2020,6.0,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CY,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CY,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CY,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CZ,2007,4.8,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CZ,2013,6.4,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,CZ,2020,8.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,DE,2007,,du
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,DE,2020,10.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,DK,2007,17.7,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,DK,2013,8.1,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,DK,2020,11.0,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EA19,2007,26.6,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EA19,2020,8.9,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EE,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EE,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EE,2020,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EL,2007,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EL,2013,,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EL,2020,2.9,u
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,ES,2007,6.8,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,ES,2013,10.1,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,ES,2020,7.5,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EU27_2020,2007,25.8,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EU27_2020,2020,12.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,EU28,2007,25.8,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,FI,2007,40.2,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,FI,2013,38.8,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,FI,2020,34.4,
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,FR,2007,50.3,d
dataflow,ESTAT:HSW_PB13(1.0),A,F,Y35-54,USU,PC_EMP_PREEMP,FR,2013,14.3,u
