STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,quant_inc,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y65-74,SK,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y65-74,TR,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y65-74,TR,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y65-74,UK,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,AT,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,BG,2014,12.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,CY,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,CZ,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,DE,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,DK,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,EE,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,EL,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,ES,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,EU27_2020,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,EU28,2014,11.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,FI,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,FR,2014,13.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,HR,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,HU,2014,22.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,IE,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,IS,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,IT,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,LT,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,LU,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,LV,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,MT,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,NO,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,PL,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,PT,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,RO,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,SE,2014,12.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,SI,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,SK,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,TR,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE18,UK,2014,17.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,AT,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,AT,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,BE,2019,7.7,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,BG,2014,21.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,BG,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,CY,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,CY,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,CZ,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,CZ,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,DE,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,DE,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,DK,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,DK,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,EE,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,EE,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,EL,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,EL,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,ES,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,ES,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,EU27_2020,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,EU27_2020,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,EU28,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,FI,2014,2.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,FI,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,FR,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,FR,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,HR,2014,16.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,HR,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,HU,2014,27.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,HU,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,IE,2014,5.6,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,IE,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,IS,2014,10.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,IS,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,IT,2014,10.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,IT,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,LT,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,LT,2019,11.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,LU,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,LU,2019,4.2,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,LV,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,LV,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,MT,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,MT,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,NL,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,NO,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,NO,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,PL,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,PL,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,PT,2014,22.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,PT,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,RO,2014,17.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,RO,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,RS,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,SE,2014,11.2,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,SE,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,SI,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,SI,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,SK,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,SK,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,TR,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,TR,2019,15.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE65,UK,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,AT,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,AT,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,BE,2019,8.1,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,BG,2014,33.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,BG,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,CY,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,CY,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,CZ,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,CZ,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,DE,2014,12.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,DE,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,DK,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,DK,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,EE,2014,28.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,EE,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,EL,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,EL,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,ES,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,ES,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,EU27_2020,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,EU27_2020,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,EU28,2014,16.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,FI,2014,2.0,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,FI,2019,2.4,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,FR,2014,25.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,FR,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,HR,2014,15.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,HR,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,HU,2014,34.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,HU,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,IE,2014,5.2,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,IE,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,IS,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,IS,2019,1.9,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,IT,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,IT,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,LT,2014,17.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,LT,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,LU,2019,10.9,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,LV,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,LV,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,MT,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,MT,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,NO,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,NO,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,PL,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,PL,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,PT,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,PT,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,RO,2014,22.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,RO,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,RS,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,SE,2014,10.7,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,SE,2019,10.6,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,SI,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,SI,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,SK,2014,9.3,u
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,SK,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,TR,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,TR,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU1,T,Y_GE75,UK,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,AT,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,AT,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,BE,2019,11.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,BG,2014,13.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,BG,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,CY,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,CY,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,CZ,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,CZ,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,DE,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,DE,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,DK,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,DK,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,EE,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,EE,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,EL,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,EL,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,ES,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,ES,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,EU27_2020,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,EU27_2020,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,EU28,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,FI,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,FI,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,FR,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,FR,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,HR,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,HR,2019,20.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,HU,2014,14.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,HU,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,IE,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,IE,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,IS,2014,16.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,IS,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,IT,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,IT,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,LT,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,LT,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,LU,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,LU,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,LV,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,LV,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,MT,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,MT,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,NL,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,NO,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,NO,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,PL,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,PL,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,PT,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,PT,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,RO,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,RO,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,RS,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,SE,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,SE,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,SI,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,SI,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,SK,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1I(1.0),A,PC,DPR,QU2,F,TOTAL,SK,2019,4.8,
