STRUCTURE,STRUCTURE_ID,freq,hlth_pb,sex,age,c_birth,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,LU,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,LV,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,MT,2014,6.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,NO,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,PT,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,SE,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,SI,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,TR,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y15-64,NEU28_FOR,PC,UK,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,BG,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,DE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,EE,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,ES,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,EU27_2020,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,EU28,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,IT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,PL,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,PT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,EU28_FOR,PC,UK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,AT,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,CY,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,DE,2014,17.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,EE,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,ES,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,EU27_2020,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,EU28,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,FR,2014,7.9,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,IT,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,LU,2014,2.5,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,NO,2014,9.2,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,PT,2014,8.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,SE,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,FOR,PC,UK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,AT,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,BG,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,CY,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,CZ,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,DE,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,DK,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,EE,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,EL,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,ES,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,EU27_2020,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,EU28,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,FI,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,FR,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,HR,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,HU,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,IE,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,IS,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,IT,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,LT,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,LU,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,LV,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,MT,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,NO,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,PL,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,PT,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,RO,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,SE,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,SI,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,SK,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,TR,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NAT,PC,UK,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,DE,2014,15.6,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,EE,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,ES,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,EU27_2020,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,EU28,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,IT,2014,1.8,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,NO,2014,7.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,PT,2014,8.6,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,SE,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-24,NEU28_FOR,PC,UK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,AT,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,CY,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,DE,2014,15.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,DK,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,EL,2014,3.4,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,ES,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,EU27_2020,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,EU28,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,FI,2014,4.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,FR,2014,4.9,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,HU,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,IE,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,IS,2014,13.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,IT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,LU,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,NO,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,PT,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,SE,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,TR,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,EU28_FOR,PC,UK,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,AT,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,CY,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,CZ,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,DE,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,DK,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,EE,2014,2.4,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,EL,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,ES,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,EU27_2020,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,EU28,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,FI,2014,7.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,FR,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,HR,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,HU,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,IE,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,IS,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,IT,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,LU,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,LV,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,MT,2014,5.5,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,NO,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,PT,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,SE,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,SI,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,TR,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,FOR,PC,UK,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,AT,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,BG,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,CY,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,CZ,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,DE,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,DK,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,EE,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,EL,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,ES,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,EU27_2020,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,EU28,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,FI,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,FR,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,HR,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,HU,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,IE,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,IS,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,IT,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,LT,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,M,Y18-44,NAT,PC,LU,2014,9.3,
