STRUCTURE,STRUCTURE_ID,freq,unit,duration,bmi,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,NO,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,PL,2019,39.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,PT,2019,47.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,RO,2019,66.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,RS,2019,55.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,SE,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,SI,2019,22.7,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,SK,2019,36.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-24,TR,2019,76.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,AT,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,BE,2019,48.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,BG,2019,80.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,CY,2019,64.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,CZ,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,DE,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,DK,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,EE,2019,43.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,EL,2019,66.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,ES,2019,46.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,EU27_2020,2019,46.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,FR,2019,49.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,HR,2019,56.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,HU,2019,34.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,IE,2019,42.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,IS,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,IT,2019,64.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,LT,2019,60.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,LU,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,LV,2019,50.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,MT,2019,67.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,NL,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,NO,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,PL,2019,51.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,PT,2019,63.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,RO,2019,83.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,RS,2019,65.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,SE,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,SI,2019,42.1,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,SK,2019,44.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y18-64,TR,2019,86.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,AT,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,BE,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,BG,2019,65.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,CY,2019,64.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,CZ,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,DE,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,DK,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,EE,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,EL,2019,47.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,ES,2019,36.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,EU27_2020,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,FR,2019,49.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,HR,2019,43.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,HU,2019,33.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,IE,2019,32.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,IS,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,IT,2019,58.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,LT,2019,49.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,LU,2019,32.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,LV,2019,48.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,MT,2019,60.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,NL,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,NO,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,PL,2019,46.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,PT,2019,59.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,RO,2019,81.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,RS,2019,59.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,SE,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,SI,2019,35.7,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,SK,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y25-34,TR,2019,84.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,AT,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,BE,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,BG,2019,77.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,CY,2019,63.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,CZ,2019,41.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,DE,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,DK,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,EE,2019,37.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,EL,2019,62.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,ES,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,EU27_2020,2019,45.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,FR,2019,46.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,HR,2019,51.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,HU,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,IE,2019,40.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,IS,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,IT,2019,63.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,LT,2019,57.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,LU,2019,35.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,LV,2019,50.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,MT,2019,62.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,NL,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,NO,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,PL,2019,50.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,PT,2019,59.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,RO,2019,79.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,RS,2019,64.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,SE,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,SI,2019,37.0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,SK,2019,44.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y35-44,TR,2019,86.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,AT,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,BE,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,BG,2019,86.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,CY,2019,62.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,CZ,2019,47.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,DE,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,DK,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,EE,2019,44.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,EL,2019,70.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,ES,2019,47.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,EU27_2020,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,FR,2019,51.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,HR,2019,57.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,HU,2019,35.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,IE,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,IS,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,IT,2019,64.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,LT,2019,64.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,LU,2019,36.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,LV,2019,51.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,MT,2019,72.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,NL,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,NO,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,PL,2019,55.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,PT,2019,62.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,RO,2019,87.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,RS,2019,69.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,SE,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,SI,2019,41.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,SK,2019,43.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-54,TR,2019,90.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,AT,2019,30.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,BE,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,BG,2019,88.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,CY,2019,63.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,CZ,2019,51.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,DE,2019,27.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,DK,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,EE,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,EL,2019,76.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,ES,2019,49.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,EU27_2020,2019,50.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,FR,2019,52.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,HR,2019,60.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,HU,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,IE,2019,54.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,IS,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,IT,2019,67.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,LT,2019,65.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,LU,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,LV,2019,52.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,MT,2019,77.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,NL,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,NO,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,PL,2019,56.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,PT,2019,68.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,RO,2019,88.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,RS,2019,70.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,SE,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,SI,2019,48.5,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,SK,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y45-64,TR,2019,91.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,AT,2019,29.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,BE,2019,50.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,BG,2019,90.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,CY,2019,64.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,CZ,2019,57.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,DE,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,DK,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,EE,2019,53.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,EL,2019,81.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,ES,2019,52.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,EU27_2020,2019,51.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,FR,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,HR,2019,63.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,HU,2019,42.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,IE,2019,59.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,IS,2019,31.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,IT,2019,70.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,LT,2019,66.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,LU,2019,36.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,LV,2019,54.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,MT,2019,81.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,NL,2019,26.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,NO,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,PL,2019,57.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,PT,2019,74.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,RO,2019,90.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,RS,2019,71.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,SE,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,SI,2019,54.3,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,SK,2019,52.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y55-64,TR,2019,91.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,AT,2019,34.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,BE,2019,51.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,BG,2019,93.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,CY,2019,64.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,CZ,2019,69.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,DE,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,DK,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,EE,2019,57.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,EL,2019,88.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,ES,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,EU27_2020,2019,55.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,FR,2019,53.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,HR,2019,72.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,HU,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,IE,2019,61.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,IS,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,IT,2019,73.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI25-29,T,Y65-74,LT,2019,69.9,
