STRUCTURE,STRUCTURE_ID,freq,unit,severity,isco88,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,H,OTHER,EU_V,1999,149,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,H,PULMONAR,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,H,STRESS,EU_V,1999,65,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,H,TOTAL,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,I,MUSC_SKE,EU_V,1999,145,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,I,OTHER,EU_V,1999,184,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,I,PULMONAR,EU_V,1999,265,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,I,STRESS,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,I,TOTAL,EU_V,1999,146,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,J,MUSC_SKE,EU_V,1999,154,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,J,OTHER,EU_V,1999,13,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,J,TOTAL,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,K,MUSC_SKE,EU_V,1999,183,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,K,OTHER,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,K,PULMONAR,EU_V,1999,141,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,K,STRESS,EU_V,1999,37,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,K,TOTAL,EU_V,1999,132,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,L,MUSC_SKE,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,L,OTHER,EU_V,1999,164,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,L,PULMONAR,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,L,STRESS,EU_V,1999,48,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,L,TOTAL,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,M,MUSC_SKE,EU_V,1999,244,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,M,OTHER,EU_V,1999,151,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,M,PULMONAR,EU_V,1999,45,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,M,STRESS,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,M,TOTAL,EU_V,1999,178,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,N,MUSC_SKE,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,N,OTHER,EU_V,1999,123,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,N,PULMONAR,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,N,STRESS,EU_V,1999,136,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,N,TOTAL,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,O,MUSC_SKE,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,O,OTHER,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,O,PULMONAR,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,O,STRESS,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,O,TOTAL,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,P,MUSC_SKE,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,P,OTHER,EU_V,1999,78,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,P,PULMONAR,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,P,STRESS,EU_V,1999,44,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,P,TOTAL,EU_V,1999,87,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,Q,TOTAL,EU_V,1999,34,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,TOTAL,MUSC_SKE,EU_V,1999,131,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,TOTAL,OTHER,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,TOTAL,PULMONAR,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,TOTAL,STRESS,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,TOTAL,TOTAL,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,A,MUSC_SKE,EU_V,1999,111,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,A,OTHER,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,A,PULMONAR,EU_V,1999,129,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,A,STRESS,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,A,TOTAL,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,B,MUSC_SKE,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,B,OTHER,EU_V,1999,184,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,B,TOTAL,EU_V,1999,101,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,C,MUSC_SKE,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,C,OTHER,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,C,PULMONAR,EU_V,1999,184,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,C,TOTAL,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,D,MUSC_SKE,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,D,OTHER,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,D,PULMONAR,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,D,STRESS,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,D,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,E,MUSC_SKE,EU_V,1999,78,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,E,OTHER,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,E,PULMONAR,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,E,STRESS,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,E,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,F,MUSC_SKE,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,F,OTHER,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,F,PULMONAR,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,F,STRESS,EU_V,1999,31,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,F,TOTAL,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,G,MUSC_SKE,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,G,OTHER,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,G,PULMONAR,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,G,STRESS,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,G,TOTAL,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,H,MUSC_SKE,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,H,OTHER,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,H,PULMONAR,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,H,STRESS,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,H,TOTAL,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,I,MUSC_SKE,EU_V,1999,124,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,I,OTHER,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,I,PULMONAR,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,I,STRESS,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,I,TOTAL,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,J,MUSC_SKE,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,J,OTHER,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,J,PULMONAR,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,J,STRESS,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,J,TOTAL,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,K,MUSC_SKE,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,K,OTHER,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,K,PULMONAR,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,K,STRESS,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,K,TOTAL,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,L,MUSC_SKE,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,L,OTHER,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,L,PULMONAR,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,L,STRESS,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,L,TOTAL,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,M,MUSC_SKE,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,M,OTHER,EU_V,1999,185,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,M,PULMONAR,EU_V,1999,208,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,M,STRESS,EU_V,1999,234,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,M,TOTAL,EU_V,1999,154,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,N,MUSC_SKE,EU_V,1999,177,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,N,OTHER,EU_V,1999,160,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,N,PULMONAR,EU_V,1999,122,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,N,STRESS,EU_V,1999,202,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,N,TOTAL,EU_V,1999,175,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,O,MUSC_SKE,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,O,OTHER,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,O,PULMONAR,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,O,STRESS,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,O,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,P,MUSC_SKE,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,P,OTHER,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,P,PULMONAR,EU_V,1999,152,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,P,STRESS,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,P,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,Q,MUSC_SKE,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,Q,OTHER,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,Q,PULMONAR,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,Q,STRESS,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,Q,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,TOTAL,MUSC_SKE,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,TOTAL,OTHER,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,TOTAL,PULMONAR,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,TOTAL,STRESS,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TOTAL,EU_V,1999,100,
