STRUCTURE,STRUCTURE_ID,freq,unit,l_serv,severity,emp_cont,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,K,STRESS,EU_V,1999,160,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,K,TOTAL,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,L,MUSC_SKE,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,L,OTHER,EU_V,1999,123,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,L,PULMONAR,EU_V,1999,118,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,L,STRESS,EU_V,1999,160,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,L,TOTAL,EU_V,1999,118,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,M,MUSC_SKE,EU_V,1999,43,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,M,OTHER,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,M,PULMONAR,EU_V,1999,44,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,M,STRESS,EU_V,1999,169,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,M,TOTAL,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,N,MUSC_SKE,EU_V,1999,111,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,N,OTHER,EU_V,1999,127,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,N,PULMONAR,EU_V,1999,22,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,N,STRESS,EU_V,1999,183,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,N,TOTAL,EU_V,1999,129,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,O,MUSC_SKE,EU_V,1999,25,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,O,OTHER,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,O,PULMONAR,EU_V,1999,224,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,O,STRESS,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,O,TOTAL,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,TOTAL,MUSC_SKE,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,TOTAL,OTHER,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,TOTAL,PULMONAR,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,TOTAL,STRESS,EU_V,1999,101,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,NLTD,TOTAL,TOTAL,EU_V,1999,84,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TNG_PROB,D,OTHER,EU_V,1999,35,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TNG_PROB,TOTAL,OTHER,EU_V,1999,17,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,A,MUSC_SKE,EU_V,1999,156,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,A,OTHER,EU_V,1999,16,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,A,TOTAL,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,B,OTHER,EU_V,1999,171,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,B,TOTAL,EU_V,1999,565,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,C,OTHER,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,C,PULMONAR,EU_V,1999,488,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,C,TOTAL,EU_V,1999,49,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,D,MUSC_SKE,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,D,OTHER,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,D,PULMONAR,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,D,STRESS,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,D,TOTAL,EU_V,1999,69,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,E,OTHER,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,E,TOTAL,EU_V,1999,14,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,F,MUSC_SKE,EU_V,1999,116,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,F,OTHER,EU_V,1999,14,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,F,PULMONAR,EU_V,1999,24,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,F,STRESS,EU_V,1999,13,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,F,TOTAL,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,G,MUSC_SKE,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,G,OTHER,EU_V,1999,51,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,G,PULMONAR,EU_V,1999,48,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,G,STRESS,EU_V,1999,131,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,G,TOTAL,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,H,MUSC_SKE,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,H,OTHER,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,H,PULMONAR,EU_V,1999,207,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,H,STRESS,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,H,TOTAL,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,I,MUSC_SKE,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,I,OTHER,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,I,STRESS,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,I,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,J,MUSC_SKE,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,J,TOTAL,EU_V,1999,18,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,K,MUSC_SKE,EU_V,1999,84,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,K,OTHER,EU_V,1999,52,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,K,PULMONAR,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,K,STRESS,EU_V,1999,147,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,K,TOTAL,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,L,MUSC_SKE,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,L,OTHER,EU_V,1999,130,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,L,PULMONAR,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,L,STRESS,EU_V,1999,134,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,L,TOTAL,EU_V,1999,104,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,M,MUSC_SKE,EU_V,1999,38,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,M,OTHER,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,M,PULMONAR,EU_V,1999,35,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,M,STRESS,EU_V,1999,159,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,M,TOTAL,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,N,MUSC_SKE,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,N,OTHER,EU_V,1999,133,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,N,PULMONAR,EU_V,1999,19,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,N,STRESS,EU_V,1999,183,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,N,TOTAL,EU_V,1999,128,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,O,MUSC_SKE,EU_V,1999,21,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,O,OTHER,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,O,PULMONAR,EU_V,1999,196,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,O,STRESS,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,O,TOTAL,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,P,MUSC_SKE,EU_V,1999,104,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,P,TOTAL,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,TOTAL,MUSC_SKE,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,TOTAL,OTHER,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,TOTAL,PULMONAR,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,TOTAL,STRESS,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,D_GE14,TOTAL,TOTAL,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,A,MUSC_SKE,EU_V,1999,111,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,A,PULMONAR,EU_V,1999,290,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,A,TOTAL,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,D,MUSC_SKE,EU_V,1999,134,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,D,OTHER,EU_V,1999,49,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,D,STRESS,EU_V,1999,22,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,D,TOTAL,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,F,MUSC_SKE,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,F,OTHER,EU_V,1999,113,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,F,PULMONAR,EU_V,1999,441,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,F,TOTAL,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,G,MUSC_SKE,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,G,OTHER,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,G,TOTAL,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,H,MUSC_SKE,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,H,OTHER,EU_V,1999,18,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,H,STRESS,EU_V,1999,224,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,H,TOTAL,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,I,MUSC_SKE,EU_V,1999,233,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,I,OTHER,EU_V,1999,138,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,I,STRESS,EU_V,1999,307,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,I,TOTAL,EU_V,1999,215,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,K,MUSC_SKE,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,K,PULMONAR,EU_V,1999,306,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,K,TOTAL,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,L,MUSC_SKE,EU_V,1999,79,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,L,OTHER,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,L,PULMONAR,EU_V,1999,249,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,L,STRESS,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,L,TOTAL,EU_V,1999,78,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,M,MUSC_SKE,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,M,OTHER,EU_V,1999,281,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,M,PULMONAR,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,M,STRESS,EU_V,1999,235,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,M,TOTAL,EU_V,1999,142,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,N,MUSC_SKE,EU_V,1999,152,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,N,OTHER,EU_V,1999,192,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,N,PULMONAR,EU_V,1999,118,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,N,STRESS,EU_V,1999,207,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,N,TOTAL,EU_V,1999,171,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,O,MUSC_SKE,EU_V,1999,49,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,O,OTHER,EU_V,1999,10,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,O,STRESS,EU_V,1999,198,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,O,TOTAL,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,P,MUSC_SKE,EU_V,1999,329,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,P,TOTAL,EU_V,1999,162,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,TOTAL,MUSC_SKE,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,TOTAL,OTHER,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,TOTAL,PULMONAR,EU_V,1999,133,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,TOTAL,STRESS,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,LTD,TOTAL,TOTAL,EU_V,1999,104,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,A,MUSC_SKE,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,A,OTHER,EU_V,1999,16,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,A,PULMONAR,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,A,TOTAL,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,B,MUSC_SKE,EU_V,1999,347,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,B,TOTAL,EU_V,1999,171,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,C,MUSC_SKE,EU_V,1999,144,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,C,OTHER,EU_V,1999,208,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,C,PULMONAR,EU_V,1999,147,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,C,TOTAL,EU_V,1999,127,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,D,MUSC_SKE,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,D,OTHER,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,D,PULMONAR,EU_V,1999,124,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,D,STRESS,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,D,TOTAL,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,E,STRESS,EU_V,1999,164,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,E,TOTAL,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,F,MUSC_SKE,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,F,OTHER,EU_V,1999,30,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,F,PULMONAR,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,F,STRESS,EU_V,1999,23,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,F,TOTAL,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,G,MUSC_SKE,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,G,OTHER,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,G,PULMONAR,EU_V,1999,44,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,G,STRESS,EU_V,1999,113,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,G,TOTAL,EU_V,1999,95,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,H,MUSC_SKE,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,H,OTHER,EU_V,1999,141,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,H,PULMONAR,EU_V,1999,136,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,H,STRESS,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,H,TOTAL,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,I,MUSC_SKE,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,I,OTHER,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,I,STRESS,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,I,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,J,MUSC_SKE,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,J,OTHER,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,J,STRESS,EU_V,1999,47,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,J,TOTAL,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,K,MUSC_SKE,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,K,OTHER,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,K,PULMONAR,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,K,STRESS,EU_V,1999,138,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,K,TOTAL,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,L,MUSC_SKE,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,L,OTHER,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,L,PULMONAR,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,L,STRESS,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,L,TOTAL,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y2-5,TOTAL,NLTD,M,MUSC_SKE,EU_V,1999,100,
