STRUCTURE,STRUCTURE_ID,freq,airpol,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2018,16364,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2019,11414,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2020,9139,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2005,10167,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2009,10783,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2014,8326,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2015,9592,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2016,10316,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2017,10001,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2018,10755,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ME,2019,9745,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2005,54233,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2009,49648,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2014,42672,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2015,44638,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2016,52045,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2017,55986,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2018,48616,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MK,2019,33906,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2005,3729,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2007,3221,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2008,2689,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2009,2954,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2010,2363,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2011,2858,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2012,2054,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2013,2014,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2014,1947,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2015,2246,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2016,1858,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2017,2018,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2018,2374,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2019,2297,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,MT,2020,1738,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2005,134616,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2007,117385,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2008,129404,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2009,131550,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2010,138056,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2011,136874,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2012,97714,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2013,103409,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2014,98440,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2015,83789,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2016,72660,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2017,72018,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2018,80486,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2019,65881,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NL,2020,49832,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2005,21355,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2009,17423,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2014,16106,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2015,13117,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2016,13306,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2017,11722,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2018,14393,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,NO,2019,12343,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2005,539052,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2007,469866,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2008,525820,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2009,544002,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2010,684839,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2011,663735,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2012,622477,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2013,592852,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2014,595956,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2015,566727,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2016,547060,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2017,567628,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2018,583558,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2019,452460,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PL,2020,415773,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2005,101236,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2007,71318,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2008,47998,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2009,58835,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2010,45354,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2011,56878,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2012,40065,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2013,40133,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2014,28772,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2015,41376,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2016,30656,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2017,32077,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2018,27417,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2019,26450,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,PT,2020,25829,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2005,479583,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2007,399067,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2008,383371,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2009,332705,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2010,264356,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2011,343501,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2012,323318,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2013,268453,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2014,255693,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2015,270038,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2016,251238,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2017,269005,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2018,267428,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2019,217526,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RO,2020,234049,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2005,164745,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2009,153191,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2014,123120,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2015,133828,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2016,138626,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2017,157809,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2018,147025,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,RS,2019,117640,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2005,33600,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2007,29870,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2008,24808,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2009,16338,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2010,20334,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2011,25876,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2012,14976,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2013,7589,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2014,16194,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2015,7625,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2016,7109,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2017,3896,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2018,8608,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2019,5254,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SE,2020,3331,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2005,23807,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2007,19295,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2008,19572,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2009,20863,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2010,21292,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2011,23836,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2012,19643,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2013,19320,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2014,15534,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2015,19373,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2016,16973,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2017,17573,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2018,17067,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2019,12961,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SI,2020,11880,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2005,78217,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2007,64402,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2008,67722,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2009,65226,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2010,70433,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2011,83343,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2012,66807,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2013,64287,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2014,60752,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2015,61884,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2016,55385,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2017,60786,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2018,60056,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2019,44084,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,SK,2020,46129,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,TR,2016,445412,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,TR,2018,583569,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,TR,2019,557902,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2005,44739,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2009,47206,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2014,37943,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2015,38037,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2016,46281,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2017,40580,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2018,40339,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,XK,2019,29449,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2005,1982,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2009,1853,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2014,1440,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2015,1715,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2016,1844,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2017,1920,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2018,1811,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AL,2019,1486,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2005,951,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2007,733,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2008,795,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2009,789,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2010,914,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2011,920,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2012,701,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2013,761,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2014,568,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2015,599,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2016,496,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2017,497,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2018,591,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2019,429,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,AT,2020,344,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2005,1868,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2009,1896,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2014,1249,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2015,1542,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2016,2234,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2017,1820,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2018,2095,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BA,2019,1742,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2005,958,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2007,772,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2008,907,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2009,1005,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2010,1027,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2011,945,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2012,798,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2013,850,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2014,632,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2015,592,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2016,560,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2017,535,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2018,548,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2019,424,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BE,2020,314,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2005,2707,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2007,2448,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2008,2749,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2009,2410,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2010,2284,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2011,2950,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2012,2314,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2013,2062,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2014,2118,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2015,2142,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2016,2027,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2017,1961,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2018,1836,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2019,1524,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,BG,2020,1554,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2005,770,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2009,698,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2014,539,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2015,550,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2016,474,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2017,455,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2018,451,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CH,2019,403,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2005,1177,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2007,895,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2008,1010,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2009,777,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2010,801,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2011,841,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2012,931,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2013,557,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2014,574,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2015,613,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2016,502,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2017,531,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2018,482,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2019,508,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CY,2020,495,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2005,1417,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2007,975,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2008,1037,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2009,1126,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2010,1315,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2011,1246,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2012,1114,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2013,1179,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2014,1084,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2015,968,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2016,939,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2017,979,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2018,1079,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2019,730,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,CZ,2020,643,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2005,912,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2007,689,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2008,759,
