STRUCTURE,STRUCTURE_ID,freq,unit,n_portion,sex,age,bmi,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,CZ,2019,56.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,DE,2019,41.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,DK,2019,45.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,EE,2019,49.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,EL,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,ES,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,EU27_2020,2019,38.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,FI,2019,43.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,FR,2019,32.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,HR,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,HU,2019,47.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,IE,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,IS,2019,37.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,IT,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,LT,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,LU,2019,54.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,LV,2019,61.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,MT,2019,43.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,NL,2019,44.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,NO,2019,37.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,PL,2019,46.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,PT,2019,32.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,RO,2019,74.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,RS,2019,50.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,SE,2019,43.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,SI,2019,42.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,SK,2019,50.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI18P5-24,TR,2019,43.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,AT,2019,45.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,BE,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,BG,2019,48.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,CY,2019,36.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,CZ,2019,58.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,DE,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,DK,2019,46.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,EE,2019,44.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,EL,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,ES,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,EU27_2020,2019,39.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,FI,2019,45.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,FR,2019,28.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,HR,2019,31.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,HU,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,IE,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,IS,2019,44.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,IT,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,LT,2019,48.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,LU,2019,56.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,LV,2019,59.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,MT,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,NL,2019,46.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,NO,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,PL,2019,43.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,PT,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,RO,2019,79.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,RS,2019,49.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,SE,2019,46.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,SI,2019,38.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,SK,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI25-29,TR,2019,39.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,AT,2019,45.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,BE,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,BG,2019,46.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,CY,2019,34.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,CZ,2019,57.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,DE,2019,44.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,DK,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,EE,2019,44.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,EL,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,ES,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,EU27_2020,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,FI,2019,47.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,FR,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,HR,2019,30.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,HU,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,IE,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,IS,2019,43.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,IT,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,LT,2019,46.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,LU,2019,58.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,LV,2019,59.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,MT,2019,40.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,NL,2019,47.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,NO,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,PL,2019,42.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,PT,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,RO,2019,79.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,RS,2019,47.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,SE,2019,48.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,SI,2019,36.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,SK,2019,45.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE25,TR,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,AT,2019,43.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,BE,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,BG,2019,41.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,CY,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,CZ,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,DE,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,DK,2019,54.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,EE,2019,45.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,EL,2019,41.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,ES,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,EU27_2020,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,FI,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,FR,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,HR,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,HU,2019,38.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,IE,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,IS,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,IT,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,LT,2019,40.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,LU,2019,60.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,LV,2019,60.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,MT,2019,41.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,NL,2019,49.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,NO,2019,37.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,PL,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,PT,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,RO,2019,79.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,RS,2019,45.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,SE,2019,52.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,SI,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,SK,2019,45.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_GE30,TR,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,AT,2019,60.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,BE,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,BG,2019,56.0,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,CY,2019,54.9,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,DE,2019,53.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,DK,2019,54.9,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,EE,2019,60.3,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,ES,2019,46.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,EU27_2020,2019,44.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,FI,2019,63.4,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,FR,2019,37.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,HU,2019,28.5,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,IE,2019,32.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,IT,2019,33.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,LT,2019,60.0,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,LU,2019,49.0,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,LV,2019,61.2,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,MT,2019,71.0,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,NL,2019,66.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,NO,2019,37.8,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,PL,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,PT,2019,55.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,RO,2019,37.8,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,RS,2019,63.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,SE,2019,46.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,SI,2019,56.9,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,TOTAL,BMI_LT18P5,TR,2019,58.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,AT,2019,54.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,BE,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,BG,2019,47.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,CY,2019,56.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,CZ,2019,57.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,DE,2019,42.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,DK,2019,56.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,EE,2019,53.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,EL,2019,41.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,ES,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,EU27_2020,2019,45.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,FI,2019,54.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,FR,2019,38.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,HR,2019,48.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,HU,2019,54.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,IE,2019,24.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,IS,2019,36.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,IT,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,LT,2019,59.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,LU,2019,57.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,LV,2019,63.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,MT,2019,47.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,NL,2019,51.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,NO,2019,44.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,PL,2019,47.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,PT,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,RO,2019,73.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,RS,2019,52.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,SE,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,SI,2019,53.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,SK,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI18P5-24,TR,2019,46.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,AT,2019,52.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,BE,2019,28.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,BG,2019,53.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,CY,2019,40.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,CZ,2019,60.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,DE,2019,45.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,DK,2019,52.6,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,EE,2019,53.1,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,EL,2019,49.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,ES,2019,47.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,EU27_2020,2019,48.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,FI,2019,42.1,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,FR,2019,34.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,HR,2019,43.9,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,HU,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,IE,2019,25.6,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,IS,2019,52.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,IT,2019,49.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,LT,2019,42.5,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,LU,2019,74.0,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,LV,2019,54.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,MT,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,NL,2019,51.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,NO,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,PL,2019,46.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,PT,2019,52.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,0,M,Y15-24,BMI25-29,RO,2019,75.2,
