STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,LT,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,LT,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,LU,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,LU,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,LV,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,LV,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,MT,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,NL,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,NL,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,NO,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,NO,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,PL,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,PL,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,PT,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,PT,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,RS,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,SE,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,SE,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,SI,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,SI,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,SK,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,SK,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,TR,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,F,Y_GE75,UK,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,AT,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,BE,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,BG,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,CZ,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,DE,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,DK,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,EE,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,ES,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,EU27_2020,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,FI,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,FR,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,HR,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,HU,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,IE,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,IS,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,IT,2019,0.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,LU,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,NL,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,PL,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,PT,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,RS,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,SE,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,SI,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,SK,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y55-64,TR,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,AT,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,AT,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,BE,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,BE,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,BG,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,BG,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,CY,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,CY,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,CZ,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,CZ,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,DE,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,DE,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,DK,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,DK,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,EE,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,EE,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,EL,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,ES,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,ES,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,EU27_2020,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,EU27_2020,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,EU28,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,FI,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,FI,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,FR,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,FR,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,HR,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,HR,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,HU,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,HU,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,IE,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,IE,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,IS,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,IS,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,IT,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,IT,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,LT,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,LU,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,LU,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,LV,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,MT,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,NL,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,NL,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,NO,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,NO,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,PL,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,PL,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,PT,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,PT,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,RO,2014,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,RO,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,RS,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,SE,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,SE,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,SI,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,SI,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,SK,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,TR,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y65-74,UK,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,AT,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,BE,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,BG,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,CY,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,CZ,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,DE,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,DK,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,EE,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,EL,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,ES,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,EU27_2020,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,FI,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,FR,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,HR,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,HU,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,IE,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,IS,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,IT,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,LT,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,LU,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,LV,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,MT,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,NL,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,NO,2019,0.1,u
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,PL,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,PT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,RO,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,RS,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,SE,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,SI,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,SK,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE55,TR,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,AT,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,AT,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,BE,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,BE,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,BG,2014,0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,BG,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,CY,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,CY,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,CZ,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,CZ,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,DE,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,DE,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,DK,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,DK,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,EE,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,EE,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,EL,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,EL,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,ES,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,ES,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,EU27_2020,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,EU27_2020,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,EU28,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,FI,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,FI,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,FR,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,FR,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,HR,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,HR,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,HU,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,HU,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,IE,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,IE,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,IS,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,IS,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,IT,2014,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,IT,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,LT,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,LT,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,LU,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,LU,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,LV,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,LV,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,MT,2014,0.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,MT,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,NL,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,NL,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,NO,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,NO,2019,0.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,PL,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,PL,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_ADL,M,Y_GE65,PT,2014,1.9,
