STRUCTURE,STRUCTURE_ID,freq,unit,lev_diff,assist,age,quant_inc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,CZ,2019,48.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,DE,2014,19.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,DE,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,DK,2014,38.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,DK,2019,41.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,EE,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,EL,2014,13.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,EL,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,ES,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,ES,2019,10.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,EU27_2020,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,EU27_2020,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,EU28,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,FI,2014,26.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,FI,2019,27.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,FR,2014,20.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,FR,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,HR,2014,10.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,HR,2019,11.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,HU,2014,37.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,HU,2019,39.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,IE,2019,23.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,IS,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,IT,2014,15.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,IT,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,LT,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,LT,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,LU,2014,26.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,LU,2019,20.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,LV,2014,21.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,LV,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,MT,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,MT,2019,36.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,NL,2014,22.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,NL,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,NO,2014,16.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,NO,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,PL,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,PL,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,PT,2014,19.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,PT,2019,21.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,RO,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,RO,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,RS,2019,20.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,SE,2014,35.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,SE,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,SI,2014,22.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,SI,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,SK,2014,12.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,SK,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,TR,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,NND,Y_GE75,TOTAL,UK,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,AT,2019,35.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,BG,2019,8.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,CZ,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,DE,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,DK,2019,12.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,ES,2019,33.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,EU27_2020,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,FR,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,HR,2019,31.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,HU,2019,7.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,IE,2019,17.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,IT,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,LT,2019,37.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,LU,2019,12.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,LV,2019,53.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,MT,2019,18.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,NL,2019,24.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,PL,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,PT,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,RO,2019,31.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,RS,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,SE,2019,8.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,SI,2019,14.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,SK,2019,36.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU1,TR,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,AT,2019,41.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,BG,2019,23.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,CZ,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,DE,2019,29.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,EL,2019,30.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,ES,2019,43.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,EU27_2020,2019,27.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,FI,2019,13.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,FR,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,HR,2019,17.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,HU,2019,11.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,IE,2019,35.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,IT,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,LT,2019,55.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,LU,2019,12.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,LV,2019,57.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,MT,2019,9.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,NL,2019,21.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,NO,2019,26.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,PL,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,PT,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,RO,2019,32.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,RS,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,SI,2019,12.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,SK,2019,35.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU2,TR,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,AT,2019,41.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,BG,2019,25.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,CY,2019,37.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,CZ,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,DE,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,DK,2019,18.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,EL,2019,36.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,ES,2019,49.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,EU27_2020,2019,28.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,FI,2019,18.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,FR,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,HR,2019,27.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,HU,2019,3.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,IE,2019,51.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,IT,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,LT,2019,62.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,LV,2019,69.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,MT,2019,6.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,NL,2019,16.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,PL,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,PT,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,RO,2019,42.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,RS,2019,23.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,SE,2019,29.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,SI,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,SK,2019,39.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU3,TR,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,AT,2019,49.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,BG,2019,19.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,CY,2019,43.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,CZ,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,DE,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,DK,2019,16.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,EL,2019,63.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,ES,2019,49.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,EU27_2020,2019,31.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,FI,2019,9.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,FR,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,HU,2019,8.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,IT,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,LT,2019,67.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,LV,2019,49.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,NL,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,NO,2019,48.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,PL,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,PT,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,RO,2019,39.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,RS,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,SE,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,SI,2019,11.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,SK,2019,47.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU4,TR,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,CY,2019,38.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,CZ,2019,7.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,DE,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,DK,2019,22.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,ES,2019,51.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,EU27_2020,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,FI,2019,14.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,FR,2019,38.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,HR,2019,15.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,IT,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,NL,2019,28.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,NO,2019,61.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,PL,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,PT,2019,36.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,RO,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,RS,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,SE,2019,34.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,SI,2019,20.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,SK,2019,42.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,QU5,TR,2019,13.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,TOTAL,AT,2019,40.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,ENO,Y55-64,TOTAL,BE,2019,,u
