STRUCTURE,STRUCTURE_ID,freq,assist,lev_limit,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,LV,2014,34.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,LV,2019,37.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,MT,2019,21.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,NL,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,NL,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,NO,2014,12.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,PL,2014,16.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,PL,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,PT,2014,27.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,PT,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,RO,2014,26.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,RO,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,RS,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,SE,2014,13.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,SE,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,SI,2014,39.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,SI,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,SK,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,SK,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,TR,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,F,PC,UK,2014,39.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,AT,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,AT,2019,50.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,BG,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,BG,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,CY,2019,54.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,CZ,2014,27.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,CZ,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,DE,2014,13.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,DE,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,DK,2014,15.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,DK,2019,9.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,EE,2014,74.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,EE,2019,14.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,EL,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,EL,2019,58.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,ES,2014,56.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,ES,2019,31.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,EU27_2020,2014,24.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,EU27_2020,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,EU28,2014,25.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,FI,2014,11.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,FI,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,FR,2014,37.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,FR,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,HR,2014,24.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,HR,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,HU,2014,23.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,HU,2019,26.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,IE,2019,30.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,IT,2014,38.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,IT,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,LT,2014,28.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,LT,2019,52.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,LV,2014,31.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,LV,2019,44.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,NL,2014,12.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,NL,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,NO,2014,22.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,PL,2014,23.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,PL,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,PT,2014,32.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,PT,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,RO,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,RO,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,RS,2019,37.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,SE,2014,10.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,SE,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,SI,2014,34.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,SI,2019,28.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,SK,2014,31.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,SK,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,TR,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,M,PC,UK,2014,37.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,AT,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,AT,2019,37.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,BE,2014,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,BG,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,BG,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,CY,2014,37.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,CY,2019,42.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,CZ,2014,28.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,CZ,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,DE,2014,15.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,DE,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,DK,2014,16.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,DK,2019,7.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,EE,2014,70.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,EE,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,EL,2014,24.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,EL,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,ES,2014,33.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,ES,2019,29.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,EU27_2020,2014,21.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,EU27_2020,2019,21.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,EU28,2014,23.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,FI,2014,7.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,FI,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,FR,2014,23.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,FR,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,HR,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,HR,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,HU,2014,25.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,HU,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,IE,2019,24.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,IS,2014,33.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,IS,2019,25.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,IT,2014,27.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,IT,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,LT,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,LT,2019,36.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,LU,2014,3.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,LU,2019,11.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,LV,2014,33.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,LV,2019,40.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,MT,2014,35.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,MT,2019,21.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,NL,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,NL,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,NO,2014,17.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,PL,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,PL,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,PT,2014,28.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,PT,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,RO,2014,26.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,RO,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,RS,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,SE,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,SE,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,SI,2014,37.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,SI,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,SK,2014,23.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,SK,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,TR,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y65-74,T,PC,UK,2014,38.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,AT,2019,42.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,BG,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,CY,2019,53.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,CZ,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,DE,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,DK,2019,24.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,EE,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,EL,2019,41.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,ES,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,EU27_2020,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,FI,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,FR,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,HR,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,HU,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,IE,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,IS,2019,26.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,IT,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,LT,2019,38.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,LU,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,LV,2019,38.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,MT,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,NL,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,PL,2019,21.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,PT,2019,28.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,RO,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,RS,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,SE,2019,18.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,SI,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,SK,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,F,PC,TR,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,AT,2019,48.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,BG,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,CY,2019,49.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,CZ,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,DE,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,DK,2019,19.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,EE,2019,13.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,EL,2019,52.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,ES,2019,38.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,EU27_2020,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,FI,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,FR,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,HR,2019,24.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,HU,2019,21.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,IE,2019,29.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,IS,2019,18.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,IT,2019,43.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,SM_SEV,Y_GE55,M,PC,LT,2019,49.4,
