STRUCTURE,STRUCTURE_ID,freq,duration,deg_urb,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,PL,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,PL,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,PT,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,PT,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,RO,2014,79.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,RO,2019,71.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,RS,2019,40.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,SE,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,SE,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,SI,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,SI,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,SK,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,SK,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,TR,2014,54.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,TR,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y50-69,PC,UK,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,AT,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,AT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,BE,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,BE,2019,13.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,BG,2014,31.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,BG,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,CY,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,CY,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,CZ,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,CZ,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,DE,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,DE,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,DK,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,DK,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,EE,2014,13.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,EE,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,EL,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,EL,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,ES,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,ES,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,EU27_2020,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,EU27_2020,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,EU28,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,FI,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,FI,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,FR,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,FR,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,HR,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,HR,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,HU,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,HU,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,IE,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,IE,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,IS,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,IS,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,IT,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,IT,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,LT,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,LT,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,LU,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,LU,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,LV,2014,20.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,LV,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,MT,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,MT,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,NL,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,NL,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,NO,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,NO,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,PL,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,PL,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,PT,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,PT,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,RO,2014,77.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,RO,2019,70.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,RS,2019,39.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,SE,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,SE,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,SI,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,SI,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,SK,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,SK,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,TR,2014,55.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,TR,2019,38.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y55-64,PC,UK,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,AT,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,AT,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,BE,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,BE,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,BG,2014,43.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,BG,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,CY,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,CY,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,CZ,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,CZ,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,DE,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,DE,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,DK,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,DK,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,EE,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,EE,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,EL,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,EL,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,ES,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,ES,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,EU27_2020,2014,12.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,EU27_2020,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,EU28,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,FI,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,FI,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,FR,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,FR,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,HR,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,HR,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,HU,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,HU,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,IE,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,IE,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,IS,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,IS,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,IT,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,IT,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,LT,2014,24.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,LT,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,LU,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,LU,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,LV,2014,27.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,LV,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,MT,2014,37.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,MT,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,NL,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,NL,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,NO,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,NO,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,PL,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,PL,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,PT,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,PT,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,RO,2014,85.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,RO,2019,76.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,RS,2019,46.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,SE,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,SE,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,SI,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,SI,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,SK,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,SK,2019,12.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,TR,2014,64.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,TR,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y65-74,PC,UK,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,AT,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,AT,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,BE,2014,17.9,u
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,BE,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,BG,2014,53.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,BG,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,CY,2014,31.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,CY,2019,18.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,CZ,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,CZ,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,DE,2014,12.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,DE,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,DK,2014,15.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,DK,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,EE,2014,37.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,EE,2019,28.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,EL,2014,33.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,EL,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,ES,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,ES,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,EU27_2020,2014,20.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,EU27_2020,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,EU28,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,FI,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,FI,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,FR,2014,10.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,FR,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,HR,2014,23.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,HR,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,HU,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,HU,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,IE,2014,25.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,IE,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,IS,2014,9.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,IS,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,IT,2014,15.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,IT,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,LT,2014,36.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,LT,2019,25.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,LU,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,LU,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,LV,2014,35.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,LV,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,MT,2014,47.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,MT,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,NL,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,NL,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,NO,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,NO,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,PL,2014,30.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,PL,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,PT,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,PT,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,RO,2014,87.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,RO,2019,80.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,RS,2019,55.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,SE,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,SE,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,SI,2014,29.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,SI,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,SK,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,SK,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,TR,2014,70.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,TR,2019,54.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE65,PC,UK,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,AT,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,AT,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,BE,2014,28.0,u
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,BE,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,BG,2014,69.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,BG,2019,48.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,CY,2014,50.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,CY,2019,33.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,CZ,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,CZ,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,TOTAL,Y_GE75,PC,DE,2014,18.8,
