STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,lev_diff,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,BG,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,CY,2014,7.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,CZ,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,CZ,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,DE,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,DE,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,DK,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,DK,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,EE,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,EE,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,EL,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,EL,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,ES,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,ES,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,EU27_2020,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,EU27_2020,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,EU28,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,FI,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,FI,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,FR,2014,7.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,FR,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,HR,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,HR,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,HU,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,HU,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,IE,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,IE,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,IS,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,IT,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,IT,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,LT,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,LU,2014,5.6,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,LU,2019,7.4,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,LV,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,MT,2014,25.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,MT,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,NL,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,NL,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,NO,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,NO,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,PL,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,PL,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,PT,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,PT,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,RO,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,RS,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,SE,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,SE,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,SI,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,SI,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,SK,2014,0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,SK,2019,0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,TR,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,NONE,UK,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,AT,2014,26.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,AT,2019,38.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,BE,2014,51.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,BE,2019,61.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,BG,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,BG,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,CY,2014,32.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,CY,2019,29.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,CZ,2014,25.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,CZ,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,DE,2014,38.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,DE,2019,46.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,DK,2014,74.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,DK,2019,65.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,EE,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,EE,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,EL,2014,20.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,EL,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,ES,2014,36.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,ES,2019,34.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,EU27_2020,2014,35.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,EU27_2020,2019,34.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,EU28,2014,34.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,FI,2014,62.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,FI,2019,47.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,FR,2014,58.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,FR,2019,50.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,HR,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,HR,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,HU,2014,28.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,HU,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,IE,2014,46.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,IE,2019,42.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,IS,2014,63.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,IT,2014,32.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,IT,2019,32.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,LT,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,LT,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,LU,2014,22.5,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,LU,2019,40.9,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,LV,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,LV,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,MT,2014,61.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,MT,2019,33.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,NL,2014,70.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,NL,2019,67.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,NO,2014,43.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,NO,2019,48.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,PL,2014,20.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,PL,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,PT,2014,16.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,PT,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,RO,2014,13.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,RO,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,RS,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,SE,2014,36.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,SE,2019,35.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,SI,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,SI,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,SK,2014,18.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,SK,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,TR,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,TR,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE75,SEV,UK,2014,30.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,AT,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,BE,2019,32.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,BG,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,CY,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,CZ,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,DE,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,DK,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,EE,2019,5.0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,EL,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,ES,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,EU27_2020,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,FI,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,FR,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,HR,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,HU,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,IE,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,IT,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,LT,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,LU,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,LV,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,MT,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,NL,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,NO,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,PL,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,PT,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,RO,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,RS,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,SE,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,SI,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,SK,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,LTD,TR,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,AT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,BE,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,BG,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,CY,2019,0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,CZ,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,DE,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,DK,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,EL,2019,1.4,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,ES,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,EU27_2020,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,FI,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,FR,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,HR,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,HU,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,IE,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,IT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,LU,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,MT,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,NL,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,NO,2019,14.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,PL,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,PT,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,RS,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,SE,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,SI,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,MOD,TR,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,AT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,BE,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,BG,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,CY,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,CZ,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,DE,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,DK,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,EE,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,EL,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,ES,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,EU27_2020,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,FI,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,FR,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,HR,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,HU,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,IE,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,IT,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,LU,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,MT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,NL,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,NO,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,PL,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,PT,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,RO,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,RS,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,SE,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,SI,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,NONE,TR,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,AT,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,BE,2019,50.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,BG,2019,11.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,CY,2019,13.5,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,CZ,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,DE,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,DK,2019,18.2,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,EE,2019,6.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,EL,2019,18.5,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,ES,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,EU27_2020,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,FI,2019,6.4,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,FR,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,HR,2019,18.2,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,HU,2019,9.1,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,IE,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y55-64,SEV,IT,2019,13.6,
