STRUCTURE,STRUCTURE_ID,freq,unit,age,severity,wstatus,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,MUSC_SKE,EU_V,1999,1253,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,STRESS,EU_V,1999,580,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,TOTAL,EU_V,1999,2392,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D4-6,UNE,UNK,EU_V,1999,559,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,CARDIO_V,EU_V,1999,469,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,HEAD_EYE,EU_V,1999,2416,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,HEARING,EU_V,1999,585,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,INFECTIO,EU_V,1999,5207,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,MUSC_SKE,EU_V,1999,35394,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,OTHER,EU_V,1999,4914,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,PULMONAR,EU_V,1999,5449,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,SKIN_DIS,EU_V,1999,3003,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,STRESS,EU_V,1999,12200,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,TOTAL,EU_V,1999,82065,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP,UNK,EU_V,1999,12428,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,CARDIO_V,EU_V,1999,469,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,HEAD_EYE,EU_V,1999,2416,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,HEARING,EU_V,1999,585,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,INFECTIO,EU_V,1999,5789,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,MUSC_SKE,EU_V,1999,37095,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,OTHER,EU_V,1999,5796,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,PULMONAR,EU_V,1999,6147,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,SKIN_DIS,EU_V,1999,3299,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,STRESS,EU_V,1999,12200,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,TOTAL,EU_V,1999,86540,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,EMP_W,UNK,EU_V,1999,12745,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,INFECTIO,EU_V,1999,582,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,MUSC_SKE,EU_V,1999,1701,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,OTHER,EU_V,1999,882,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,PULMONAR,EU_V,1999,697,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,SKIN_DIS,EU_V,1999,296,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,TOTAL,EU_V,1999,4475,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D7-13,UNE,UNK,EU_V,1999,317,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,HEARING,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,MUSC_SKE,EU_V,1999,3698,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,PULMONAR,EU_V,1999,695,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,STRESS,EU_V,1999,629,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,TOTAL,EU_V,1999,5442,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP,UNK,EU_V,1999,315,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,HEAD_EYE,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,HEARING,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,MUSC_SKE,EU_V,1999,6367,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,OTHER,EU_V,1999,138,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,PULMONAR,EU_V,1999,1027,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,SKIN_DIS,EU_V,1999,579,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,STRESS,EU_V,1999,1400,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,TOTAL,EU_V,1999,10038,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,EMP_W,UNK,EU_V,1999,315,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,HEAD_EYE,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,MUSC_SKE,EU_V,1999,2244,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,OTHER,EU_V,1999,138,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,PULMONAR,EU_V,1999,332,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,SKIN_DIS,EU_V,1999,489,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,STRESS,EU_V,1999,772,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,TOTAL,EU_V,1999,4082,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,MUSC_SKE,EU_V,1999,424,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,SKIN_DIS,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,TOTAL,EU_V,1999,514,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_GE183_PI,UNE,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,CARDIO_V,EU_V,1999,3886,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,HEAD_EYE,EU_V,1999,22098,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,HEARING,EU_V,1999,5990,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,INFECTIO,EU_V,1999,2275,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,MUSC_SKE,EU_V,1999,146271,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,OTHER,EU_V,1999,14514,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,PULMONAR,EU_V,1999,14374,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,SKIN_DIS,EU_V,1999,14495,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,STRESS,EU_V,1999,66961,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,TOTAL,EU_V,1999,310133,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP,UNK,EU_V,1999,19269,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,CARDIO_V,EU_V,1999,3886,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,HEAD_EYE,EU_V,1999,22158,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,HEARING,EU_V,1999,6594,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,INFECTIO,EU_V,1999,2275,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,MUSC_SKE,EU_V,1999,149988,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,OTHER,EU_V,1999,14747,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,PULMONAR,EU_V,1999,16711,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,SKIN_DIS,EU_V,1999,14495,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,STRESS,EU_V,1999,69003,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,TOTAL,EU_V,1999,319538,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,EMP_W,UNK,EU_V,1999,19683,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,HEAD_EYE,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,HEARING,EU_V,1999,603,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,MUSC_SKE,EU_V,1999,3716,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,OTHER,EU_V,1999,233,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,PULMONAR,EU_V,1999,2336,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,STRESS,EU_V,1999,2042,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,TOTAL,EU_V,1999,9405,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,D_LT1,UNE,UNK,EU_V,1999,414,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,CARDIO_V,EU_V,1999,1143,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,HEAD_EYE,EU_V,1999,2108,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,HEARING,EU_V,1999,2187,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,INFECTIO,EU_V,1999,1441,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,MUSC_SKE,EU_V,1999,46407,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,OTHER,EU_V,1999,3877,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,PULMONAR,EU_V,1999,5142,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,SKIN_DIS,EU_V,1999,2698,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,STRESS,EU_V,1999,19513,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,TOTAL,EU_V,1999,91210,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP,UNK,EU_V,1999,6693,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,CARDIO_V,EU_V,1999,1143,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,HEAD_EYE,EU_V,1999,2108,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,HEARING,EU_V,1999,2187,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,INFECTIO,EU_V,1999,1441,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,MUSC_SKE,EU_V,1999,47118,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,OTHER,EU_V,1999,3877,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,PULMONAR,EU_V,1999,5142,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,SKIN_DIS,EU_V,1999,2796,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,STRESS,EU_V,1999,20232,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,TOTAL,EU_V,1999,92737,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,EMP_W,UNK,EU_V,1999,6693,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,MUSC_SKE,EU_V,1999,711,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,SKIN_DIS,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,STRESS,EU_V,1999,718,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,TOTAL,EU_V,1999,1527,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M1-3,UNE,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,HEARING,EU_V,1999,379,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,INFECTIO,EU_V,1999,668,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,MUSC_SKE,EU_V,1999,26627,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,OTHER,EU_V,1999,4777,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,PULMONAR,EU_V,1999,1016,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,SKIN_DIS,EU_V,1999,657,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,STRESS,EU_V,1999,18377,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,TOTAL,EU_V,1999,73622,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP,UNK,EU_V,1999,21121,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP_W,CARDIO_V,EU_V,1999,405,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP_W,HEAD_EYE,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP_W,HEARING,EU_V,1999,379,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP_W,INFECTIO,EU_V,1999,668,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP_W,MUSC_SKE,EU_V,1999,28490,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y25-34,M_GE3,EMP_W,OTHER,EU_V,1999,6715,
